source,target,value,sweep_2,sweep_3,sweep_4
Parenting beliefs,Cognition (vocabulary),0.000111093344,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,STEM (teacher-rating),0.00033203047,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,English (teacher-rating),0.00048734064,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,Art/music (teacher-rating),0.00018977682,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,School aptitude (teacher-rating),0.00032737205,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,Feelings (laughter),0.00013257952,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parenting beliefs,Cognition (working memory),0.00011829961,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (patterns)
Parenting beliefs,Cognition (working memory),0.000101807,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Parenting beliefs,STEM (teacher-rating),0.00012919297,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Parenting beliefs,English (teacher-rating),7.834168e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Parenting beliefs,Cognition (vocabulary),8.962823e-05,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parenting beliefs,Cognition (working memory),0.0001173043,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parenting beliefs,STEM (teacher-rating),0.00022591885,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parenting beliefs,Feelings (laughter),9.255877e-05,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parenting beliefs,STEM (teacher-rating),7.910823e-05,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parenting beliefs,English (teacher-rating),0.00023924177,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parenting beliefs,Art/music (teacher-rating),0.00013577871,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parenting beliefs,School aptitude (teacher-rating),0.00015972847,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parenting beliefs,Art/music (teacher-rating),0.000110033056,Hyperactivity/inattention,Hyperactivity/inattention,Art/music (teacher-rating)
Parenting beliefs,Bullies others (teacher-rating),8.694231e-05,Hyperactivity/inattention,Hyperactivity/inattention,School liking
Parenting beliefs,Bullied by others (teacher-rating),8.121499e-05,Hyperactivity/inattention,Hyperactivity/inattention,Bullied by others
Parenting beliefs,Feelings (worrying),8.26911e-05,Hyperactivity/inattention,Hyperactivity/inattention,Bullied by others
Parenting beliefs,Feelings (sadness),8.569806e-05,Hyperactivity/inattention,Hyperactivity/inattention,Bullied by others
Parenting beliefs,Feelings (fear),9.4269104e-05,Hyperactivity/inattention,Hyperactivity/inattention,Bullied by others
Parenting beliefs,Bullies others (teacher-rating),0.00013787537,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Parenting beliefs,Conduct problems,0.00034387084,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Parenting beliefs,Prosocial behaviour,7.9652884e-05,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Parenting beliefs,Plays sports,0.00040072363,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,PE (teacher-rating),0.00038281514,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Cognition (vocabulary),0.00013489563,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Cognition (working memory),0.00014184177,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,STEM (teacher-rating),0.00051835633,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,English (teacher-rating),0.00039730707,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Art/music (teacher-rating),0.00026751947,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,School aptitude (teacher-rating),0.00054077164,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Bullies others (teacher-rating),0.00034214393,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Bullied by others (teacher-rating),0.0004687561,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Feelings (happiness),0.0003108985,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Feelings (anger),0.00033453168,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Feelings (worrying),0.0005074735,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Feelings (sadness),0.0005517269,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Feelings (fear),0.0006084982,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Emotional dysfunction,0.00029951925,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Conduct problems,0.00029865283,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Hyperactivity/inattention,0.0034977745,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Peer relationship problems,0.00038816984,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Prosocial behaviour,0.00027402255,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Peer relationship problems,0.00018257002,Hyperactivity/inattention,Hyperactivity/inattention,Peer relationship problems
Parenting beliefs,Prosocial behaviour,0.0001802868,Hyperactivity/inattention,Hyperactivity/inattention,Prosocial behaviour
Parenting beliefs,Peer relationship problems,0.000185703,Hyperactivity/inattention,Peer relationship problems,Peer relationship problems
Parenting beliefs,Prosocial behaviour,0.000114709816,Hyperactivity/inattention,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Emotional dysfunction,0.00023428616,Peer relationship problems,Emotional dysfunction,Emotional dysfunction
Parenting beliefs,Hyperactivity/inattention,0.00020158985,Peer relationship problems,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,Plays sports,8.834528e-05,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Parenting beliefs,PE (teacher-rating),0.00018067578,Peer relationship problems,Peer relationship problems,PE (teacher-rating)
Parenting beliefs,Emotional dysfunction,0.00022092418,Peer relationship problems,Peer relationship problems,Emotional dysfunction
Parenting beliefs,Hyperactivity/inattention,0.00012262157,Peer relationship problems,Peer relationship problems,Hyperactivity/inattention
Parenting beliefs,Plays sports,0.00014472308,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,PE (teacher-rating),0.0002104993,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Cognition (vocabulary),0.00011080999,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Art/music (teacher-rating),0.00010402934,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Bullies others (teacher-rating),0.00017993535,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Bullied by others (teacher-rating),0.00019973675,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Feelings (happiness),0.00012634123,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Feelings (laughter),0.0001680607,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Feelings (sadness),8.16267e-05,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Peer relationship problems,0.0009105167,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Prosocial behaviour,0.00016519005,Peer relationship problems,Peer relationship problems,Peer relationship problems
Parenting beliefs,Prosocial behaviour,0.00011776053,Peer relationship problems,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,English (teacher-rating),9.89861e-05,Prosocial behaviour,Parenting (activities),Cognition (reading)
Parenting beliefs,Emotional dysfunction,0.00018933252,Prosocial behaviour,Emotional dysfunction,Emotional dysfunction
Parenting beliefs,Conduct problems,7.7680364e-05,Prosocial behaviour,Conduct problems,Conduct problems
Parenting beliefs,Hyperactivity/inattention,0.00011045082,Prosocial behaviour,Hyperactivity/inattention,Hyperactivity/inattention
Parenting beliefs,English (teacher-rating),7.826601e-05,Prosocial behaviour,Prosocial behaviour,Cognition (reading)
Parenting beliefs,Emotional dysfunction,9.871897e-05,Prosocial behaviour,Prosocial behaviour,Emotional dysfunction
Parenting beliefs,Bullies others (teacher-rating),8.251524e-05,Prosocial behaviour,Prosocial behaviour,Conduct problems
Parenting beliefs,Conduct problems,0.0002057988,Prosocial behaviour,Prosocial behaviour,Conduct problems
Parenting beliefs,Hyperactivity/inattention,0.00013756892,Prosocial behaviour,Prosocial behaviour,Hyperactivity/inattention
Parenting beliefs,Peer relationship problems,8.9079454e-05,Prosocial behaviour,Prosocial behaviour,Peer relationship problems
Parenting beliefs,Plays sports,0.00012527916,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Cognition (vocabulary),0.000100901605,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,School aptitude (teacher-rating),0.0001524796,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Bullied by others (teacher-rating),8.441538e-05,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Feelings (happiness),0.000103687395,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Feelings (laughter),0.00010746592,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Feelings (anger),7.793424e-05,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Feelings (worrying),9.7534255e-05,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Conduct problems,0.00013603152,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Peer relationship problems,0.0002160051,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parenting beliefs,Prosocial behaviour,0.0015430151,Prosocial behaviour,Prosocial behaviour,Prosocial behaviour
Parent general health,Plays sports,0.0001099863,Parenting (general),Parenting (activities),Parenting (involvement)
Parent general health,STEM (teacher-rating),0.00011689317,Parenting (general),Parenting (activities),Parenting (involvement)
Parent general health,Feelings (anger),8.971574e-05,Parenting (general),Parenting (activities),Parenting (involvement)
Parent general health,Feelings (sadness),0.00010003745,Parenting (general),Parenting (activities),Parenting (involvement)
Parent general health,STEM (teacher-rating),0.00011550433,Parenting (general),Parenting (activities),Cognition (reading)
Parent general health,English (teacher-rating),0.00016953249,Parenting (general),Parenting (activities),Cognition (reading)
Parent general health,School aptitude (teacher-rating),0.00011388379,Parenting (general),Parenting (activities),Cognition (reading)
Parent general health,English (teacher-rating),8.466912e-05,Parenting (general),Parenting (school help),Cognition (reading)
Parent general health,Conduct problems,0.00013895691,Parenting (general),Conduct problems,Conduct problems
Parent general health,Hyperactivity/inattention,0.00016583226,Parenting (general),Hyperactivity/inattention,Hyperactivity/inattention
Parent general health,Peer relationship problems,0.0001009437,Parenting (general),Peer relationship problems,Peer relationship problems
Parent general health,Prosocial behaviour,0.00011529335,Parenting (general),Prosocial behaviour,Prosocial behaviour
Parent general health,English (teacher-rating),8.21884e-05,Parenting (rules),Household chaos,Cognition (reading)
Parent general health,Conduct problems,8.51285e-05,Parenting (rules),Household chaos,Conduct problems
Parent general health,English (teacher-rating),0.00010979953,Parenting (rules),Cognition (vocabulary),Cognition (reading)
Parent general health,Bullies others (teacher-rating),9.311257e-05,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Parent general health,Emotional dysfunction,0.0003809157,Parenting (rules),Emotional dysfunction,Emotional dysfunction
Parent general health,Conduct problems,0.0001313011,Parenting (rules),Conduct problems,Conduct problems
Parent general health,Feelings (fear),7.8146826e-05,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Parent general health,Hyperactivity/inattention,0.0004492043,Parenting (rules),Hyperactivity/inattention,Hyperactivity/inattention
Parent general health,Peer relationship problems,0.0001257425,Parenting (rules),Peer relationship problems,Peer relationship problems
Parent general health,Prosocial behaviour,0.00019583415,Parenting (rules),Prosocial behaviour,Prosocial behaviour
Parent general health,Conduct problems,8.396724e-05,Parenting (enforcement),Conduct problems,Conduct problems
Parent general health,Hyperactivity/inattention,0.00025331913,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Parent general health,Peer relationship problems,0.00010282854,Parenting (enforcement),Peer relationship problems,Peer relationship problems
